#Species Gene_1 Ext_1 Gene_2 Ext_2 Weight
AnophelesalbimanusSTECLA	OG6126375_AALB007753	h	OG6104030_AALB006873	t	0
AnophelesalbimanusSTECLA	OG6105380_AALB006428	t	OG6100896_AALB006916	h	0
AnophelesalbimanusSTECLA	OG6117820_AALB006633	t	OG6106132_AALB007686	t	0
AnophelesalbimanusSTECLA	OG6163186_AALB006913	h	OG6107931_AALB006425	h	0
AnophelesalbimanusSTECLA	OG6117846_AALB006380	h	OG6124179_AALB009739	h	0
AnophelesalbimanusSTECLA	OG6105713_AALB006354	t	OG6100435_AALB006861	t	0
AnophelesalbimanusSTECLA	OG6124172_AALB007658	h	OG6124423_AALB006648	h	0
AnophelesalbimanusSTECLA	OG6137881_AALB003287	h	OG6126667_AALB015532	h	0
AnophelesalbimanusSTECLA	OG6108781_AALB014578	t	OG6109676_AALB006770	t	0
AnophelesalbimanusSTECLA	OG6132723_AALB007775	t	OG6100957_AALB007662	t	0
AnophelesalbimanusSTECLA	OG6107540_AALB006874	h	OG6104147_AALB006361	h	0
AnophelesalbimanusSTECLA	OG6136811_AALB016574	h	OG6100338_AALB006828	t	0
AnophelesalbimanusSTECLA	OG6150742_AALB007698	h	OG6142298_AALB006478	t	0
AnophelesalbimanusSTECLA	OG6104093_AALB006628	t	OG6102942_AALB006798	h	0
AnophelesalbimanusSTECLA	OG6141871_AALB006663	t	OG6141940_AALB006520	t	0
AnophelesalbimanusSTECLA	OG6126618_AALB006754	h	OG6103264_AALB006731	h	0
AnophelesalbimanusSTECLA	OG6132723_AALB007775	h	OG6163044_AALB006843	t	0
AnophelesalbimanusSTECLA	OG6316334_AALB006341	t	OG6109902_AALB007759	t	0
AnophelesalbimanusSTECLA	OG6136685_AALB007645	t	OG6112259_AALB003325	h	0
AnophelesalbimanusSTECLA	OG6129296_AALB006461	t	OG6102627_AALB006891	t	0
AnophelesalbimanusSTECLA	OG6124431_AALB006477	t	OG6100957_AALB007662	h	0
AnophelesalbimanusSTECLA	OG6126401_AALB006302	t	OG6109207_AALB007793	t	0
AnophelesalbimanusSTECLA	OG6104190_AALB006735	h	OG6151237_AALB006823	t	0
AnophelesalbimanusSTECLA	OG6112753_AALB006537	t	OG6113402_AALB007797	h	0
AnophelesalbimanusSTECLA	OG6107917_AALB006268	t	OG6105629_AALB006311	t	0
AnophelesalbimanusSTECLA	OG6136811_AALB016573	h	OG6103480_AALB006436	t	0
AnophelesalbimanusSTECLA	OG6137882_AALB006680	t	OG6102059_AALB007747	h	0
AnophelesalbimanusSTECLA	OG6126401_AALB006302	h	OG6109246_AALB006306	h	0
AnophelesalbimanusSTECLA	OG6101193_AALB006300	h	OG6124202_AALB014575	t	0
AnophelesalbimanusSTECLA	OG6129065_AALB007754	h	OG6132657_AALB006671	t	0
AnophelesalbimanusSTECLA	OG6142325_AALB006401	t	OG6315967_AALB006749	t	0
AnophelesalbimanusSTECLA	OG6103326_AALB006906	t	OG6101919_AALB006295	t	0
AnophelesalbimanusSTECLA	OG6136765_AALB015759	h	OG6100592_AALB006812	t	0
AnophelesalbimanusSTECLA	OG6103812_AALB006662	h	OG6105450_AALB003699	h	0
AnophelesalbimanusSTECLA	OG6101938_AALB006345	t	OG6105319_AALB006301	t	0
AnophelesalbimanusSTECLA	OG6166798_AALB006736	t	OG6104478_AALB006290	h	0
AnophelesalbimanusSTECLA	OG6104013_AALB006469	t	OG6102836_AALB006728	h	0
AnophelesalbimanusSTECLA	OG6107046_AALB006310	h	OG6108692_AALB006376	h	0
AnophelesalbimanusSTECLA	OG6108764_AALB007714	h	OG6117820_AALB006633	h	0
AnophelesalbimanusSTECLA	OG6316345_AALB006447	h	OG6163211_AALB016579	h	0
AnophelesalbimanusSTECLA	OG6124338_AALB007695	h	OG6132724_AALB006372	h	0
AnophelesalbimanusSTECLA	OG6103812_AALB006662	t	OG6103598_AALB007768	h	0
AnophelesalbimanusSTECLA	OG6102134_AALB006795	h	OG6102852_AALB006479	h	0
AnophelesalbimanusSTECLA	OG6106460_AALB006787	h	OG6124421_AALB006573	t	0
AnophelesalbimanusSTECLA	OG6109243_AALB007708	h	OG6103747_AALB006589	t	0
AnophelesalbimanusSTECLA	OG6183943_AALB003333	t	OG6104788_AALB007682	h	0
AnophelesalbimanusSTECLA	OG6100894_AALB007644	t	OG6105319_AALB006301	h	0
AnophelesalbimanusSTECLA	OG6105557_AALB006911	t	OG6122647_AALB006588	h	0
AnophelesalbimanusSTECLA	OG6129118_AALB006840	h	OG6105648_AALB006433	t	0
AnophelesalbimanusSTECLA	OG6102384_AALB006529	h	OG6102757_AALB006935	h	0
AnophelesalbimanusSTECLA	OG6106107_AALB006570	t	OG6316406_AALB006615	h	0
AnophelesalbimanusSTECLA	OG6132655_AALB006591	h	OG6100435_AALB006861	h	0
AnophelesalbimanusSTECLA	OG6107930_AALB006865	h	OG6115555_AALB007763	h	0
AnophelesalbimanusSTECLA	OG6112839_AALB006610	t	OG6129000_AALB006722	h	0
AnophelesalbimanusSTECLA	OG6100391_AALB006525	t	OG6105533_AALB006724	t	0
AnophelesalbimanusSTECLA	OG6107740_AALB007795	h	OG6142484_AALB006289	h	0
AnophelesalbimanusSTECLA	OG6107978_AALB006942	t	OG6108781_AALB014578	h	0
AnophelesalbimanusSTECLA	OG6100923_AALB006940	t	OG6122504_AALB006813	h	0
AnophelesalbimanusSTECLA	OG6116553_AALB006792	h	OG6126605_AALB007652	t	0
AnophelesalbimanusSTECLA	OG6107931_AALB006425	t	OG6184039_AALB006670	h	0
AnophelesalbimanusSTECLA	OG6102557_AALB007722	t	OG6r15102977_AALB007756	t	0
AnophelesalbimanusSTECLA	OG6111122_AALB016575	t	OG6100679_AALB006706	t	0
AnophelesalbimanusSTECLA	OG6101944_AALB003703	t	OG6150892_AALB015835	t	0
AnophelesalbimanusSTECLA	OG6142381_AALB006900	t	OG6117926_AALB016006	t	0
AnophelesalbimanusSTECLA	OG6102384_AALB006529	t	OG6106235_AALB007788	t	0
AnophelesalbimanusSTECLA	OG6136811_AALB016573	t	OG6124185_AALB006409	h	0
AnophelesalbimanusSTECLA	OG6103261_AALB006586	t	OG6104887_AALB006578	t	0
AnophelesalbimanusSTECLA	OG6104063_AALB007699	h	OG6109213_AALB006517	h	0
AnophelesalbimanusSTECLA	OG6108971_AALB006381	t	OG6122559_AALB016076	t	0
AnophelesalbimanusSTECLA	OG6104609_AALB006505	t	OG6104098_AALB006825	t	0
AnophelesalbimanusSTECLA	OG6109711_AALB006567	t	OG6150894_AALB003324	t	0
AnophelesalbimanusSTECLA	OG6183605_AALB006862	t	OG6124202_AALB014575	h	0
AnophelesalbimanusSTECLA	OG6129000_AALB006722	t	OG6104093_AALB006628	h	0
AnophelesalbimanusSTECLA	OG6109246_AALB006305	t	OG6103747_AALB006589	h	0
AnophelesalbimanusSTECLA	OG6100896_AALB007700	h	OG6107727_AALB014579	h	0
AnophelesalbimanusSTECLA	OG6104310_AALB006458	t	OG6132280_AALB006342	h	0
AnophelesalbimanusSTECLA	OG6162964_AALB006642	t	OG6104480_AALB007731	h	0
AnophelesalbimanusSTECLA	OG6102882_AALB007697	t	OG6126602_AALB006776	t	0
AnophelesalbimanusSTECLA	OG6113327_AALB007678	t	OG6104772_AALB006831	h	0
AnophelesalbimanusSTECLA	OG6105997_AALB006607	t	OG6105759_AALB006317	t	0
AnophelesalbimanusSTECLA	OG6106364_AALB006803	t	OG6124468_AALB007627	t	0
AnophelesalbimanusSTECLA	OG6103999_AALB006702	h	OG6103218_AALB006569	t	0
AnophelesalbimanusSTECLA	OG6107917_AALB006268	h	OG6109176_AALB007739	t	0
AnophelesalbimanusSTECLA	OG6126424_AALB006821	t	OG6109017_AALB006653	h	0
AnophelesalbimanusSTECLA	OG6102999_AALB016247	t	OG6132724_AALB006372	t	0
AnophelesalbimanusSTECLA	OG6105199_AALB006690	t	OG6136448_AALB006426	t	0
AnophelesalbimanusSTECLA	OG6126664_AALB003286	h	OG6116556_AALB007673	t	0
AnophelesalbimanusSTECLA	OG6106474_AALB006778	t	OG6105363_AALB006272	h	0
AnophelesalbimanusSTECLA	OG6105219_AALB006456	t	OG6103982_AALB006832	h	0
AnophelesalbimanusSTECLA	OG6106616_AALB006618	h	OG6101431_AALB006343	h	0
AnophelesalbimanusSTECLA	OG6106240_AALB006715	h	OG6111120_AALB006352	h	0
AnophelesalbimanusSTECLA	OG6163646_AALB006750	t	OG6105363_AALB006272	t	0
AnophelesalbimanusSTECLA	OG6102794_AALB006806	h	OG6107244_AALB006437	t	0
AnophelesalbimanusSTECLA	OG6104250_AALB006339	h	OG6104177_AALB006805	t	0
AnophelesalbimanusSTECLA	OG6104373_AALB015830	h	OG6100592_AALB006812	h	0
AnophelesalbimanusSTECLA	OG6122578_AALB016580	h	OG6104448_AALB007796	h	0
AnophelesalbimanusSTECLA	OG6151102_AALB016576	h	OG6106940_AALB006278	t	0
AnophelesalbimanusSTECLA	OG6103806_AALB006412	h	t_569	o	0
AnophelesalbimanusSTECLA	OG6104725_AALB007666	t	OG6142480_AALB006664	t	0
AnophelesalbimanusSTECLA	OG6106476_AALB009743	t	OG6105165_AALB007675	h	0
AnophelesalbimanusSTECLA	OG6151074_AALB006720	t	OG6108295_AALB003284	h	0
AnophelesalbimanusSTECLA	OG6100986_AALB006904	h	OG6105533_AALB006724	h	0
AnophelesalbimanusSTECLA	OG6106904_AALB003292	t	OG6108101_AALB006472	h	0
AnophelesalbimanusSTECLA	OG6106318_AALB006637	t	OG6108569_AALB006766	t	0
AnophelesalbimanusSTECLA	OG6122523_AALB006370	h	OG6102757_AALB006935	t	0
AnophelesalbimanusSTECLA	OG6138134_AALB006621	h	OG6103519_AALB006695	t	0
AnophelesalbimanusSTECLA	OG6105449_AALB015767	h	OG6142327_AALB006528	t	0
AnophelesalbimanusSTECLA	OG6103992_AALB006480	h	OG6151004_AALB014324	h	0
AnophelesalbimanusSTECLA	OG6163098_AALB006686	h	OG6105865_AALB006568	t	0
AnophelesalbimanusSTECLA	OG6104182_AALB006759	t	OG6103358_AALB006487	h	0
AnophelesalbimanusSTECLA	OG6187197_AALB006585	h	OG6163440_AALB007709	t	0
AnophelesalbimanusSTECLA	OG6105774_AALB006872	t	OG6124421_AALB006573	h	0
AnophelesalbimanusSTECLA	OG6163079_AALB003289	h	OG6103955_AALB006600	h	0
AnophelesalbimanusSTECLA	OG6120926_AALB006384	h	OG6102303_AALB006780	t	0
AnophelesalbimanusSTECLA	OG6166633_AALB006408	t	OG6105713_AALB006643	h	0
AnophelesalbimanusSTECLA	OG6132656_AALB007646	t	OG6109275_AALB007681	t	0
AnophelesalbimanusSTECLA	OG6113402_AALB007797	t	OG6136695_AALB006672	h	0
AnophelesalbimanusSTECLA	OG6105527_AALB003332	h	OG6102019_AALB007679	h	0
AnophelesalbimanusSTECLA	OG6100782_AALB006515	h	OG6132586_AALB006673	h	0
AnophelesalbimanusSTECLA	OG6101169_AALB007772	t	OG6103034_AALB006641	t	0
AnophelesalbimanusSTECLA	OG6103473_AALB006638	h	OG6105431_AALB007642	t	0
AnophelesalbimanusSTECLA	OG6124443_AALB006587	t	OG6136563_AALB006396	t	0
AnophelesalbimanusSTECLA	OG6105997_AALB006607	h	OG6101502_AALB006928	h	0
AnophelesalbimanusSTECLA	OG6103473_AALB006638	t	OG6104023_AALB007625	h	0
AnophelesalbimanusSTECLA	OG6117865_AALB007631	h	OG6120953_AALB007668	t	0
AnophelesalbimanusSTECLA	OG6184055_AALB006407	t	OG6142078_AALB015953	t	0
AnophelesalbimanusSTECLA	OG6104013_AALB006469	h	OG6102674_AALB006827	t	0
AnophelesalbimanusSTECLA	OG6124301_AALB007716	h	OG6107739_AALB003321	t	0
AnophelesalbimanusSTECLA	OG6107078_AALB006552	h	OG6107806_AALB007701	h	0
AnophelesalbimanusSTECLA	OG6110158_AALB007726	t	OG6109218_AALB007779	h	0
AnophelesalbimanusSTECLA	OG6r15109501_AALB014624	t	OG6104100_AALB006790	h	0
AnophelesalbimanusSTECLA	OG6104071_AALB006550	h	OG6110776_AALB006658	t	0
AnophelesalbimanusSTECLA	OG6100262_AALB007653	h	OG6103257_AALB007735	t	0
AnophelesalbimanusSTECLA	OG6142325_AALB006401	h	OG6142327_AALB006528	h	0
AnophelesalbimanusSTECLA	OG6105044_AALB007729	h	OG6104715_AALB006524	h	0
AnophelesalbimanusSTECLA	OG6100598_AALB006337	h	OG6126551_AALB006786	t	0
AnophelesalbimanusSTECLA	OG6136537_AALB006483	h	OG6136756_AALB006323	h	0
AnophelesalbimanusSTECLA	OG6111046_AALB006645	t	OG6105629_AALB006311	h	0
AnophelesalbimanusSTECLA	OG6104373_AALB015830	t	OG6107391_AALB006413	t	0
AnophelesalbimanusSTECLA	OG6183365_AALB006385	t	OG6126445_AALB006839	h	0
AnophelesalbimanusSTECLA	OG6100189_AALB015768	t	OG6100878_AALB006309	h	0
AnophelesalbimanusSTECLA	OG6109275_AALB007681	h	OG6166633_AALB006408	h	0
AnophelesalbimanusSTECLA	OG6105715_AALB006497	h	OG6102019_AALB007679	t	0
AnophelesalbimanusSTECLA	OG6315947_AALB006368	h	OG6103504_AALB006927	t	0
AnophelesalbimanusSTECLA	OG6126602_AALB006775	t	OG6103116_AALB006602	h	0
AnophelesalbimanusSTECLA	OG6103986_AALB014607	t	OG6102674_AALB006827	h	0
AnophelesalbimanusSTECLA	OG6100674_AALB003312	h	OG6105324_AALB006848	h	0
AnophelesalbimanusSTECLA	OG6136417_AALB016308	t	OG6101257_AALB015832	h	0
AnophelesalbimanusSTECLA	OG6106364_AALB006803	h	OG6105083_AALB007783	t	0
AnophelesalbimanusSTECLA	OG6102656_AALB006321	t	OG6151102_AALB016576	t	0
AnophelesalbimanusSTECLA	OG6128919_AALB006950	t	OG6107758_AALB003697	h	0
AnophelesalbimanusSTECLA	OG6101432_AALB007776	t	OG6132342_AALB006316	t	0
AnophelesalbimanusSTECLA	OG6104063_AALB007699	t	OG6108589_AALB006488	t	0
AnophelesalbimanusSTECLA	OG6109920_AALB006334	h	OG6103218_AALB006569	h	0
AnophelesalbimanusSTECLA	OG6119325_AALB007712	h	OG6104788_AALB007682	t	0
AnophelesalbimanusSTECLA	OG6132719_AALB007680	h	OG6150740_AALB006530	h	0
AnophelesalbimanusSTECLA	OG6126602_AALB006775	h	OG6163540_AALB006575	t	0
AnophelesalbimanusSTECLA	OG6124468_AALB007627	h	OG6386219_AALB006846	t	0
AnophelesalbimanusSTECLA	OG6102317_AALB003308	h	OG6105514_AALB007723	t	0
AnophelesalbimanusSTECLA	OG6150894_AALB003324	h	OG6106474_AALB006778	h	0
AnophelesalbimanusSTECLA	OG6102503_AALB006319	t	OG6150846_AALB007770	t	0
AnophelesalbimanusSTECLA	OG6105053_AALB006864	t	OG6101423_AALB006451	t	0
AnophelesalbimanusSTECLA	OG6316299_AALB006531	h	OG6202131_AALB006397	t	0
AnophelesalbimanusSTECLA	OG6108363_AALB007710	t	OG6142484_AALB006289	t	0
AnophelesalbimanusSTECLA	OG6113327_AALB007678	h	OG6105165_AALB007675	t	0
AnophelesalbimanusSTECLA	OG6104609_AALB006500	t	OG6104399_AALB006884	h	0
AnophelesalbimanusSTECLA	OG6101169_AALB007772	h	OG6r15109501_AALB014624	h	0
AnophelesalbimanusSTECLA	OG6100653_AALB007774	h	OG6100338_AALB006828	h	0
AnophelesalbimanusSTECLA	OG6137881_AALB003287	t	OG6126402_AALB006304	t	0
AnophelesalbimanusSTECLA	OG6120926_AALB006384	t	OG6124172_AALB007658	t	0
AnophelesalbimanusSTECLA	OG6122583_AALB006596	t	OG6315421_AALB014625	t	0
AnophelesalbimanusSTECLA	OG6107978_AALB006942	h	OG6107969_AALB006801	t	0
AnophelesalbimanusSTECLA	OG6101731_AALB006674	t	OG6129057_AALB006495	t	0
AnophelesalbimanusSTECLA	OG6105219_AALB006456	h	OG6129296_AALB006461	h	0
AnophelesalbimanusSTECLA	OG6105874_AALB007727	t	OG6129350_AALB006626	t	0
AnophelesalbimanusSTECLA	OG6109712_AALB006471	h	OG6105117_AALB007734	h	0
AnophelesalbimanusSTECLA	OG6126499_AALB006333	h	OG6108499_AALB015587	h	0
AnophelesalbimanusSTECLA	OG6102235_AALB006879	h	OG6141940_AALB006520	h	0
AnophelesalbimanusSTECLA	OG6122692_AALB003310	t	OG6124330_AALB006684	t	0
AnophelesalbimanusSTECLA	OG6109443_AALB006390	t	OG6104507_AALB006416	t	0
AnophelesalbimanusSTECLA	OG6104310_AALB006458	h	OG6126667_AALB015532	t	0
AnophelesalbimanusSTECLA	OG6102624_AALB003702	h	OG6151004_AALB014324	t	0
AnophelesalbimanusSTECLA	OG6104247_AALB006576	t	OG6183607_AALB006753	t	0
AnophelesalbimanusSTECLA	OG6136744_AALB006544	h	OG6105414_AALB007685	h	0
AnophelesalbimanusSTECLA	OG6104460_AALB007760	t	OG6102882_AALB007697	h	0
AnophelesalbimanusSTECLA	OG6106240_AALB006715	t	OG6106710_AALB006737	h	0
AnophelesalbimanusSTECLA	OG6102794_AALB006806	t	OG6163440_AALB007709	h	0
AnophelesalbimanusSTECLA	OG6103877_AALB006514	t	OG6103992_AALB006480	t	0
AnophelesalbimanusSTECLA	OG6315421_AALB014625	h	OG6103618_AALB006820	h	0
AnophelesalbimanusSTECLA	OG6102852_AALB006479	t	t_0	o	0
AnophelesalbimanusSTECLA	OG6163646_AALB006750	h	OG6183952_AALB006849	t	0
AnophelesalbimanusSTECLA	OG6163200_AALB006579	t	OG6106476_AALB009742	t	0
AnophelesalbimanusSTECLA	OG6163597_AALB006667	h	OG6101456_AALB006767	t	0
AnophelesalbimanusSTECLA	OG6100445_AALB006758	h	OG6107758_AALB003697	t	0
AnophelesalbimanusSTECLA	OG6103997_AALB007782	h	OG6183952_AALB006849	h	0
AnophelesalbimanusSTECLA	OG6109246_AALB006305	h	OG6100262_AALB007653	t	0
AnophelesalbimanusSTECLA	OG6103788_AALB006527	t	OG6105891_AALB003705	h	0
AnophelesalbimanusSTECLA	OG6101045_AALB003326	t	OG6107716_AALB006594	t	0
AnophelesalbimanusSTECLA	OG6124338_AALB007695	t	OG6124322_AALB007641	h	0
AnophelesalbimanusSTECLA	OG6102617_AALB006266	t	OG6102656_AALB006321	h	0
AnophelesalbimanusSTECLA	OG6132655_AALB006593	t	OG6120961_AALB007688	t	0
AnophelesalbimanusSTECLA	OG6104079_AALB006331	t	OG6116556_AALB006842	h	0
AnophelesalbimanusSTECLA	OG6105053_AALB006864	h	OG6183605_AALB006862	h	0
AnophelesalbimanusSTECLA	OG6102986_AALB006526	h	OG6106611_AALB006629	h	0
AnophelesalbimanusSTECLA	OG6101673_AALB006518	h	OG6102999_AALB016247	h	0
AnophelesalbimanusSTECLA	OG6136702_AALB006444	h	OG6106472_AALB006868	h	0
AnophelesalbimanusSTECLA	OG6105874_AALB007727	h	OG6106476_AALB009742	h	0
AnophelesalbimanusSTECLA	OG6183365_AALB006385	h	OG6107907_AALB006830	h	0
AnophelesalbimanusSTECLA	OG6112839_AALB006610	h	OG6163044_AALB006843	h	0
AnophelesalbimanusSTECLA	OG6119325_AALB007712	t	OG6106917_AALB007769	t	0
AnophelesalbimanusSTECLA	OG6136744_AALB006544	t	OG6105431_AALB007642	h	0
AnophelesalbimanusSTECLA	OG6104434_AALB006824	t	OG6132586_AALB006673	t	0
AnophelesalbimanusSTECLA	OG6100923_AALB006938	t	OG6100515_AALB006549	t	0
AnophelesalbimanusSTECLA	OG6105324_AALB006847	h	OG6150675_AALB006608	h	0
AnophelesalbimanusSTECLA	OG6114034_AALB007755	h	OG6106132_AALB007686	h	0
AnophelesalbimanusSTECLA	OG6101045_AALB003326	h	OG6126582_AALB007737	h	0
AnophelesalbimanusSTECLA	OG6107078_AALB006552	t	OG6114651_AALB006730	t	0
AnophelesalbimanusSTECLA	OG6104725_AALB007667	h	OG6103257_AALB007735	h	0
AnophelesalbimanusSTECLA	OG6107413_AALB006449	t	OG6109487_AALB006773	h	0
AnophelesalbimanusSTECLA	OG6316299_AALB006531	t	OG6105514_AALB007723	h	0
AnophelesalbimanusSTECLA	OG6109213_AALB006517	t	OG6151341_AALB006507	t	0
AnophelesalbimanusSTECLA	OG6124431_AALB006477	h	OG6104098_AALB006825	h	0
AnophelesalbimanusSTECLA	OG6101413_AALB006284	h	OG6106476_AALB009743	h	0
AnophelesalbimanusSTECLA	OG6104609_AALB006502	t	OG6109711_AALB006567	h	0
AnophelesalbimanusSTECLA	OG6129238_AALB006386	h	OG6142454_AALB006622	t	0
AnophelesalbimanusSTECLA	OG6151124_AALB007687	h	OG6100998_AALB006482	h	0
AnophelesalbimanusSTECLA	OG6120953_AALB007668	h	OG6109233_AALB006651	h	0
AnophelesalbimanusSTECLA	OG6101347_AALB006581	t	OG6126471_AALB006445	t	0
AnophelesalbimanusSTECLA	OG6163379_AALB016578	h	OG6104823_AALB014577	t	0
AnophelesalbimanusSTECLA	OG6103788_AALB006527	h	OG6103663_AALB006462	h	0
AnophelesalbimanusSTECLA	OG6105368_AALB006423	h	OG6101919_AALB006295	h	0
AnophelesalbimanusSTECLA	OG6111864_AALB007628	t	OG6104898_AALB003323	h	0
AnophelesalbimanusSTECLA	OG6121038_AALB006858	t	OG6108569_AALB006766	h	0
AnophelesalbimanusSTECLA	OG6101891_AALB006439	h	OG6141938_AALB006577	t	0
AnophelesalbimanusSTECLA	OG6124383_AALB006781	t	OG6150675_AALB006608	t	0
AnophelesalbimanusSTECLA	OG6106571_AALB015533	h	OG6109618_AALB006818	t	0
AnophelesalbimanusSTECLA	OG6163447_AALB006564	t	OG6122637_AALB006810	t	0
AnophelesalbimanusSTECLA	OG6316406_AALB006615	t	OG6103663_AALB006462	t	0
AnophelesalbimanusSTECLA	OG6138134_AALB006619	h	OG6124339_AALB006435	t	0
AnophelesalbimanusSTECLA	OG6104137_AALB003296	t	OG6104541_AALB006364	h	0
AnophelesalbimanusSTECLA	OG6163200_AALB006579	h	OG6107727_AALB014579	t	0
AnophelesalbimanusSTECLA	OG6106107_AALB006570	h	OG6107727_AALB006494	t	0
AnophelesalbimanusSTECLA	OG6103099_AALB006556	h	OG6107764_AALB007728	t	0
AnophelesalbimanusSTECLA	OG6114651_AALB006730	h	OG6112753_AALB006533	h	0
AnophelesalbimanusSTECLA	OG6105349_AALB006285	t	OG6129233_AALB006742	t	0
